temperature,aqi,festival,current_patients,humidity,day_type,expected_patients_next_6hrs,er_load_category,staff_required,nurses_required,shift_alert,oxygen_level,oxygen_cylinders_needed,icu_bed_risk,icu_beds_to_prepare,ppe_need,ppe_kits_needed
26.47824670992219,360.16852316277607,0,63,23.59056942868509,1,39,1,5,7,Add 1 extra doctor shift,2,26,2,6,1,27
40.86597275316745,257.56551696537446,1,102,54.47747665000025,0,49,2,7,11,Prepare backup staff,2,32,2,5,0,16
36.79932747151474,187.03399436224026,0,29,50.9474924275804,1,22,1,6,8,Add 1 extra doctor shift,1,22,1,4,0,17
23.082489866861955,194.4176442970183,0,38,43.40808252921241,1,21,1,5,8,Add 1 extra doctor shift,1,16,1,5,0,31
39.10629546975408,293.4663512738824,0,33,47.620062072324664,1,25,1,6,9,Add 1 extra doctor shift,1,20,1,2,2,32
30.7234863614893,51.126392261497536,0,91,57.095841085116305,0,43,2,7,10,Prepare backup staff,2,29,2,3,1,42
39.68014899167001,266.85626811094426,1,72,31.29571508718682,1,33,1,4,7,Add 1 extra doctor shift,2,27,2,6,1,43
37.596815630840936,174.42255365447508,1,83,60.03971147985149,0,44,2,6,12,Prepare backup staff,2,29,2,4,2,44
29.354697098323136,327.96906594697947,1,114,76.38026305099905,0,55,2,8,10,Prepare backup staff,0,9,2,4,1,27
20.494324783042583,82.54672393809625,1,66,73.21126508531114,0,32,1,6,7,Add 1 extra doctor shift,1,19,1,3,1,20
25.910901906468816,255.87079343193668,0,17,30.77299332856416,1,13,0,3,6,Normal staffing,0,7,0,2,0,16
31.915952722539075,218.34051146014332,1,99,30.447462881903174,1,48,2,7,9,Prepare backup staff,0,7,2,6,1,38
33.93652083617524,274.8139340668296,1,71,38.77220574214393,1,45,2,6,10,Prepare backup staff,0,8,2,3,0,11
25.67352907953045,72.69875806903892,0,38,45.275230843872606,0,10,0,3,6,Normal staffing,0,11,0,3,2,43
23.065833629602132,252.99432559984595,0,83,48.59189069859379,1,30,1,4,8,Add 1 extra doctor shift,1,16,2,5,0,27
38.368465209584585,246.5196057858333,0,26,67.57880517833416,1,6,0,4,3,Normal staffing,1,24,1,5,2,59
41.656847975478144,246.2310330456598,0,75,23.96763025160848,1,41,2,7,11,Prepare backup staff,0,8,0,3,1,34
31.565184010659088,261.2206833087592,1,15,22.427089295824647,1,11,0,4,4,Normal staffing,1,18,1,3,1,33
23.776944288662676,286.7637780292268,1,67,47.43373940607363,1,37,1,5,6,Add 1 extra doctor shift,2,25,1,2,2,53
25.990761183426116,331.74614988826943,0,78,68.80145844965864,0,38,1,4,9,Add 1 extra doctor shift,1,24,2,6,1,44
20.40459488404427,144.43725204487504,0,37,33.54047400695378,0,13,0,4,4,Normal staffing,0,12,0,1,0,28
40.11457374433098,338.7672935630217,0,71,64.90531368793762,0,41,2,8,12,Prepare backup staff,2,25,0,4,1,49
22.590523823583105,224.38948879220877,1,50,38.187969655820964,0,27,1,5,6,Add 1 extra doctor shift,1,22,2,6,1,38
32.68336246131358,76.97039769701591,1,78,82.02602761694615,1,34,1,6,8,Add 1 extra doctor shift,1,21,1,5,2,51
26.029214855118532,70.49282523539271,0,91,82.69829609866315,0,39,1,4,7,Add 1 extra doctor shift,2,33,1,5,1,46
32.191916055347455,166.9834115436213,0,99,40.81010429969285,1,47,2,8,10,Prepare backup staff,0,12,0,1,2,55
34.33124854374101,324.7139419890136,1,93,36.09956277742684,0,43,2,8,12,Prepare backup staff,0,9,0,3,2,46
38.254319681558435,297.6883271593205,0,50,48.79127804463619,0,31,1,5,6,Add 1 extra doctor shift,1,22,2,6,0,31
24.54126797873327,326.01523763534226,0,58,36.83721096261041,0,38,1,6,9,Add 1 extra doctor shift,2,34,2,4,1,47
20.24190823048657,231.04416975456328,1,100,67.06686903041926,1,41,2,7,9,Prepare backup staff,2,27,2,6,0,28
23.01148386151376,204.0696492844217,0,58,77.82452791837999,1,29,1,5,7,Add 1 extra doctor shift,1,24,2,3,2,56
39.80041012065831,101.60838434719938,1,85,67.11644916378519,0,38,1,6,6,Add 1 extra doctor shift,1,21,2,6,2,45
39.22558170637534,164.86746376325902,0,80,77.70453130745446,1,39,1,4,7,Add 1 extra doctor shift,2,28,2,4,2,49
33.14308824774678,201.90677816085633,0,12,47.78945135452319,0,3,0,3,3,Normal staffing,0,9,1,2,0,34
33.21137092954037,81.01015038786603,1,19,30.942187949620262,0,20,0,4,5,Normal staffing,0,13,1,5,2,48
34.63080684001762,127.21418344892393,1,107,71.65656631783145,0,40,1,5,6,Add 1 extra doctor shift,2,31,1,3,2,30
23.858168129715892,259.3788529223086,0,98,45.23321535990877,1,44,2,6,11,Prepare backup staff,2,28,2,3,0,28
40.11706281034911,307.48208998371643,1,44,66.98895776603928,0,30,1,4,6,Add 1 extra doctor shift,2,30,1,5,0,16
29.212951547625607,399.42162898753236,0,89,38.9450759387236,0,42,2,7,9,Prepare backup staff,2,34,2,4,1,48
28.429047621488944,376.58966597024516,0,11,25.686074436467088,0,9,0,2,6,Normal staffing,1,21,0,1,1,42
31.416189516222424,274.897819837317,1,33,89.48072568414344,1,24,1,6,9,Add 1 extra doctor shift,1,24,2,6,2,40
21.03325126905121,197.4368186529252,0,83,30.934105555141947,0,38,1,6,7,Add 1 extra doctor shift,1,23,1,2,0,14
23.658234112633746,272.66207764788146,0,47,89.18946957744367,1,25,1,5,9,Add 1 extra doctor shift,2,28,1,3,2,59
36.23673956138015,324.9780663280812,1,31,88.40959527965131,0,27,1,4,6,Add 1 extra doctor shift,1,24,2,6,2,46
21.821570694352783,91.41766682318556,1,35,75.56726727356278,1,17,0,4,6,Normal staffing,1,17,0,4,0,20
33.26934640826054,193.46671139370088,0,52,66.15960734573983,0,27,1,6,6,Add 1 extra doctor shift,1,22,1,5,0,33
25.39768041298906,343.93079997246605,1,64,60.44649351757593,0,34,1,6,8,Add 1 extra doctor shift,2,25,1,3,1,45
28.564503508923483,184.3415331765654,1,48,80.62710817644843,1,22,1,5,6,Add 1 extra doctor shift,1,23,1,4,1,27
26.351262208955397,250.1552949295153,1,100,40.26076651336416,1,47,2,7,10,Prepare backup staff,2,25,0,4,1,29
27.82479976222888,255.71927630176938,1,38,52.73768487394139,0,22,1,6,8,Add 1 extra doctor shift,1,16,2,4,1,31
35.8190099140534,114.56668859677377,0,111,63.35729785565513,1,45,2,8,10,Prepare backup staff,0,12,2,3,0,19
26.536677743709852,176.78240457830094,0,29,48.78333331086438,0,21,1,4,7,Add 1 extra doctor shift,2,33,2,3,1,32
32.46090208653174,167.07895105967626,0,100,49.924051786318756,0,42,2,6,10,Prepare backup staff,0,11,2,4,1,45
30.473108848380193,59.16884798622268,1,50,43.11992672514591,0,21,1,4,9,Add 1 extra doctor shift,2,27,2,5,2,47
34.600765637978256,58.46711736197433,1,63,59.496227167917525,1,29,1,5,7,Add 1 extra doctor shift,2,31,2,4,2,39
40.610254265144675,341.0939652865207,1,29,79.54021696105812,0,23,1,6,8,Add 1 extra doctor shift,1,20,2,3,2,48
36.11658613862551,145.57478349048435,1,117,34.1069864604419,1,47,2,7,9,Prepare backup staff,2,26,0,1,0,29
24.728688328996647,231.3275681835854,1,28,85.4103127127409,0,18,0,4,4,Normal staffing,0,7,1,5,0,26
20.686028971348264,154.55395075607055,1,93,68.23613576237608,1,42,2,6,11,Prepare backup staff,2,34,0,3,2,49
25.769808974596152,379.2377357903692,1,108,77.6291248876021,1,54,2,6,10,Prepare backup staff,2,34,0,2,0,25
33.09171447540561,140.7538656030208,0,75,58.93334848410081,0,37,1,4,6,Add 1 extra doctor shift,2,29,2,3,0,14
21.131367896653508,200.3798844586273,0,39,74.56616909968444,1,21,1,4,8,Add 1 extra doctor shift,1,24,2,3,2,32
30.9200574384272,355.4555876696106,1,62,21.134027813762703,0,42,2,8,11,Prepare backup staff,0,8,0,1,2,59
33.130542676171565,344.67674837713304,1,43,77.28662973456747,0,28,1,4,6,Add 1 extra doctor shift,1,16,2,4,2,56
27.353365597973138,115.13549624619706,1,31,22.809720135975656,0,27,1,6,8,Add 1 extra doctor shift,2,28,1,3,1,34
36.96006848240808,330.92515842849866,0,76,82.29393634540037,0,36,1,6,6,Add 1 extra doctor shift,2,32,2,5,2,55
22.34516156894298,210.36541035826244,0,15,89.43739230670504,0,7,0,3,5,Normal staffing,1,19,0,4,2,31
21.653031198187794,219.03910522987434,1,88,40.58472235237445,1,46,2,6,11,Prepare backup staff,2,29,0,4,0,22
36.020152636479274,96.71799034558032,1,36,34.72229894000556,0,26,1,4,6,Add 1 extra doctor shift,1,24,1,5,0,31
30.900808956536366,78.21052981499363,0,19,73.57543547006284,1,2,0,3,3,Normal staffing,0,7,0,1,2,37
35.14485272141019,304.7787574408178,0,82,37.71184386441773,1,39,1,6,8,Add 1 extra doctor shift,1,22,1,5,2,52
29.566201449282417,223.76140332435492,0,106,80.58936682205425,0,44,2,6,11,Prepare backup staff,0,10,0,1,1,46
25.42084473126035,202.89774591531284,0,105,27.19898145102337,1,47,2,8,9,Prepare backup staff,0,6,0,3,1,49
38.020250988832395,305.3278800283389,1,57,28.81686374655508,0,33,1,5,9,Add 1 extra doctor shift,2,26,2,3,1,36
37.58714933731754,317.92951464688844,0,79,88.5406088570431,1,46,2,8,9,Prepare backup staff,0,13,0,3,2,33
35.28332235879739,105.61785868427376,0,114,67.16872287890033,1,47,2,6,11,Prepare backup staff,2,31,2,5,1,38
25.98719301905918,263.57880231717445,1,68,79.2821057100267,1,43,2,8,11,Prepare backup staff,0,14,0,4,0,31
32.98507467111992,97.37392879718993,0,109,42.703056414606266,0,44,2,8,11,Prepare backup staff,2,33,0,4,1,44
27.94142573268059,312.981280110166,0,68,67.35386246644231,1,39,1,4,6,Add 1 extra doctor shift,2,30,2,3,2,38
22.014805613185953,279.9343046934988,0,11,61.5969279116018,0,12,0,2,5,Normal staffing,1,19,1,3,0,32
40.18089866016934,384.8151173792103,1,38,62.22050840860629,1,36,1,6,9,Add 1 extra doctor shift,2,25,2,6,2,44
23.01000988021715,74.13530572474741,0,77,67.77727216764052,1,25,1,6,7,Add 1 extra doctor shift,1,20,2,6,0,37
40.90522178405765,69.96915240293902,1,74,60.2751421190369,1,28,1,5,9,Add 1 extra doctor shift,1,20,2,4,0,18
29.812127005075027,148.76547614262006,1,92,50.03436585118662,1,52,2,6,9,Prepare backup staff,0,7,0,2,1,43
